Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,RAtt,RYds,RTD,Lng,Tgt,Rec,WYds,WTD,Lng,Fmb,FL
Ryan Tannehill\TannRy00,MIA,17,26,223,0,0,2,12,30,92.3,4,-4,0,-1,0,0,0,0,0,0,0
Reggie Bush\BushRe00,MIA,0,0,0,0,0,0,0,0,,19,48,1,13,2,2,24,0,21,0,0
Daniel Thomas\ThomDa03,MIA,0,0,0,0,0,0,0,0,,10,29,1,5,1,1,8,0,8,0,0
Brian Hartline\HartBr00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,59,0,30,0,0
Davone Bess\BessDa00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,49,0,28,0,0
Charles Clay\ClayCh00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,35,0,24,0,0
Anthony Fasano\FasaAn00,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,28,0,13,0,0
Jorvorskie Lane\LaneJo00,MIA,0,0,0,0,0,0,0,0,,2,-5,0,0,2,2,20,0,15,1,1
Andy Dalton\DaltAn00,CIN,26,43,234,1,2,3,16,24,63.5,4,21,0,12,0,0,0,0,0,0,0
Bernard Scott\ScotBe00,CIN,0,0,0,0,0,0,0,0,,5,40,0,29,0,0,0,0,0,0,0
BenJarvus Green-Ellis\GreeBe00,CIN,0,0,0,0,0,0,0,0,,9,14,0,5,2,1,2,0,2,0,0
Andrew Hawkins\HawkAn00,CIN,0,0,0,0,0,0,0,0,,1,5,0,5,13,5,47,0,24,0,0
A.J. Green\GreeA.00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,65,1,18,1,0
Jermaine Gresham\GresJe00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,60,0,20,0,0
Armon Binns\BinnAr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,41,0,16,1,1
Brian Leonard\LeonBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,16,0,0
Brandon Tate\TateBr00,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
